Rank,Full Name,Title,Birth-Date,Death-Date,Biography,Links,Gender,Dialect,Voice,Region,Location,Appearance,AppearanceBasis,Dress,Signature,Set,Epithet,Cliche,Accent,Glyph
888,Guillermo del Toro,Director,1964,2026,"Guillermo del Toro is a Mexican filmmaker whose work is defined by his love for monsters and his focus on the intersection of myth, history, and the macabre. Films like 'Pan's Labyrinth' and 'The Shape of Water' are celebrated for their breathtaking visual design and their humanist perspectives. He is a primary visionary who has elevated the fantasy and horror genres to the height of cinematic art.",https://en.wikipedia.org/wiki/Special:Search?search=Guillermo%20del%20Toro,male,"Mexican Spanish, gothic and warm",tender and lyrical,Central America,"Guadalajara, Mexico",,,,,,,,,
889,Alfonso Cuarón,Director,1961,2026,"Alfonso Cuarón is a Mexican filmmaker known for his technical virtuosity and his ability to work across a wide range of genres. From the intimate 'Y Tu Mamá También' to the epic 'Gravity' and 'Roma,' his films utilize innovative cinematography to explore personal and political themes. He remains one of the most acclaimed and influential directors currently working in global cinema.",https://en.wikipedia.org/wiki/Special:Search?search=Alfonso%20Cuar%C3%B3n,male,"Mexican Spanish, fluid and luminous",luminous and exalted,Central America,"Mexico City, Mexico",,,,,,,,,
890,Alejandro Iñárritu,Director,1963,2026,Alejandro G. Iñárritu is a Mexican filmmaker whose works 'Birdman' and 'The Revenant' earned him consecutive Academy Awards for Best Director. His films often feature non-linear narratives and a visceral focus on the endurance and trauma of his characters. He is a primary figure in the movement of Mexican directors who have fundamentally reshaped modern Hollywood and international film.,https://en.wikipedia.org/wiki/Special:Search?search=Alejandro%20I%C3%B1%C3%A1rritu,male,"Mexican Spanish, visceral and intense",fierce and rallying,Central America,"Mexico City, Mexico",,,,,,,,,
891,Ang Lee,Director,1954,2026,"Ang Lee is a Taiwanese filmmaker whose career has been defined by his versatility and his sensitive exploration of cultural identity and human emotion. From 'Crouching Tiger, Hidden Dragon' to 'Brokeback Mountain' and 'Life of Pi,' his films have pushed the boundaries of both visual effects and narrative depth. He remains a primary bridge between Eastern and Western cinematic traditions.",https://en.wikipedia.org/wiki/Special:Search?search=Ang%20Lee,male,"Taiwanese-American, gentle and profound",serene and unhurried,East Asia,"Chaozhou, Taiwan",,,,,,,,,
892,Park Chan-wook,Director,1963,2026,Park Chan-wook is a South Korean filmmaker known for his stylized violence and his focus on themes of revenge and redemption. His masterpiece 'Oldboy' brought international attention to the creative intensity of modern Korean cinema. His atmospheric visual style and his mastery of tension have made him one of the most respected and influential auteurs in contemporary world film.,https://en.wikipedia.org/wiki/Special:Search?search=Park%20Chan-wook,male,"Korean, intense and operatic",fierce and rallying,East Asia,"Seoul, South Korea",,,,,,,,,
893,Wong Kar-wai,Director,1958,2026,"Wong Kar-wai is a Hong Kong filmmaker whose work is celebrated for its lush visual beauty and its focus on themes of time, memory, and unrequited love. Films like 'In the Mood for Love' and 'Chungking Express' utilize a dreamlike and impressionistic style to capture the atmosphere of modern urban life. He remains a primary icon of contemporary world cinema and aesthetic innovation.",https://en.wikipedia.org/wiki/Special:Search?search=Wong%20Kar-wai,male,"Hong Kong Cantonese, lush and yearning",melancholy and reflective,East Asia,Shanghai / Hong Kong,,,,,,,,,
894,Abbas Kiarostami,Director,1940,2016,"Abbas Kiarostami was an Iranian filmmaker who was a primary leader of the Iranian New Wave. His films, such as 'Taste of Cherry' and 'Close-Up,' are celebrated for their philosophical depth and their blurring of the boundaries between fiction and documentary. He is regarded as one of the most visionary and influential directors in history, providing a profound meditation on the nature of reality.",https://en.wikipedia.org/wiki/Special:Search?search=Abbas%20Kiarostami,male,"Persian, contemplative and humane",serene and unhurried,Western Asia,"Tehran, Iran",,,,,,,,,
895,Michael Phelps,Athlete,1985,2026,"Michael Phelps is an American former professional swimmer and the most decorated Olympian of all time, with a record 28 medals. His dominance in the pool, particularly during the 2008 Beijing Olympics, redefined the limits of human physical achievement. His career remains the primary benchmark for excellence and longevity in the history of global swimming and athletics.",https://en.wikipedia.org/wiki/Special:Search?search=Michael%20Phelps,male,"American, focused and resolute",cold and commanding,North America,"Baltimore, Maryland, USA",,,,,,,,,
896,Carl Lewis,Athlete,1961,2026,"Carl Lewis is an American former track and field athlete who won nine Olympic gold medals and was named 'Olympian of the Century.' His versatility in the 100 meters, 200 meters, and long jump defined the height of athletic excellence in the 1980s and 90s. He remains a primary icon of global track and field, symbolizing the combination of speed, power, and longevity.",https://en.wikipedia.org/wiki/Special:Search?search=Carl%20Lewis,male,"American Southern, swift and dignified",grave and deliberate,North America,"Birmingham, Alabama, USA",,,,,,,,,
897,Nadia Comăneci,Athlete,1961,2026,Nadia Comăneci is a Romanian gymnast who was the first to receive a perfect score of 10 in an Olympic gymnastics event. Her performance at the 1976 Montreal Games transformed the sport and made her a global icon of precision and grace. Her achievement remains one of the most significant milestones in the history of women's sports and human perfection in athletics.,https://en.wikipedia.org/wiki/Special:Search?search=Nadia%20Com%C4%83neci,female,"Romanian, precise and luminous",serene and unhurried,Eastern Europe,"Onesti, Romania",,,,,,,,,
898,Simone Biles,Athlete,1997,2026,"Simone Biles is an American artistic gymnast widely regarded as the greatest gymnast of all time. With a record number of World Championship medals and several skills named after her, she has redefined the technical and physical boundaries of the sport. Her advocacy for mental health and athlete safety has made her a primary leader in the modern global sports community.",https://en.wikipedia.org/wiki/Special:Search?search=Simone%20Biles,female,"American, fierce and joyful",bright and zealous,North America,"Columbus, Ohio, USA",,,,,,,,,
899,Larisa Latynina,Athlete,1934,2026,Larisa Latynina is a former Soviet gymnast who held the record for most Olympic gold medals for nearly five decades. Her 18 Olympic medals were a primary benchmark of success that paved the way for the dominance of artistic gymnastics. Her technical skill and her long-standing records established her as one of the most influential and successful athletes in Olympic history.,https://en.wikipedia.org/wiki/Special:Search?search=Larisa%20Latynina,female,"Soviet-Ukrainian, disciplined and grand",grave and deliberate,Eastern Europe,"Kherson, Ukraine",,,,,,,,,
900,Mark Spitz,Athlete,1950,2026,Mark Spitz is an American former professional swimmer who became the first to win seven gold medals in a single Olympic Games. His performance at the 1972 Munich Olympics set seven world records and established him as one of the most dominant athletes of the 20th century. His achievement remained the primary standard of Olympic excellence until surpassed by Michael Phelps in 2008.,https://en.wikipedia.org/wiki/Special:Search?search=Mark%20Spitz,male,"American, swift and bold",blunt and forceful,North America,"Modesto, California, USA",,,,,,,,,
901,Harry and Esther Snyder,Entrepreneurs,1913,2006,"Harry and Esther Snyder were the founders of In-N-Out Burger, pioneering the first drive-thru hamburger stand in California. Their commitment to quality, simplicity, and a private-ownership model created a legendary cult brand and a primary standard for the fast-food industry. Their legacy is a testament to the power of unwavering business principles and family stewardship.",https://en.wikipedia.org/wiki/Special:Search?search=Harry%20and%20Esther%20Snyder,neutral,"plain American, founding and homespun",warm and persuasive,North America,"Baldwin Park, California, USA",,,,,,,,,
902,Kobe Bryant,Athlete,1978,2020,"Kobe Bryant was a professional basketball player and a primary icon of the 'Mamba Mentality,' characterized by relentless preparation and competitive drive. As a five-time NBA champion, he became a global ambassador for the sport and an inspiration to millions beyond the court. his transition into an Oscar-winning storyteller showcased his multi-dimensional creative sovereignty.",https://en.wikipedia.org/wiki/Special:Search?search=Kobe%20Bryant,male,"American, fierce and competitive",fierce and rallying,North America,"Philadelphia, Pennsylvania, USA",,,,,,,,,
903,Steve Prefontaine,Athlete,1951,1975,"Steve Prefontaine was an American middle and long-distance runner who revolutionized the sport of track and field through his aggressive running style and charismatic persona. He held every American record from 2,000 to 10,000 meters at the time of his tragic death. His legacy remains the primary symbol of the uncompromising spirit and the 'pure effort' of the distance runner.",https://en.wikipedia.org/wiki/Special:Search?search=Steve%20Prefontaine,male,"American, intense and driven",fierce and rallying,North America,"Coos Bay, Oregon, USA",,,,,,,,,
904,Spyridon Louis,Athlete,1873,1940,"Spyridon Louis was a Greek water carrier who became a national hero by winning the first modern Olympic marathon in 1896. His victory at the Panathenaic Stadium in Athens symbolized the rebirth of the Olympic spirit and the continuity of Greek heritage. He remains a primary figure in Olympic history, representing the triumph of the common individual.",https://en.wikipedia.org/wiki/Special:Search?search=Spyridon%20Louis,male,"Greek, humble and historic",grave and deliberate,Southern Europe,"Marousi, Greece",,,,,,,,,
905,Vince Lombardi,Coach,1913,1970,"Vince Lombardi was a primary architect of modern American football and the legendary coach of the Green Bay Packers. He led his team to victory in the first two Super Bowls, and his name has become synonymous with leadership, discipline, and excellence. His coaching philosophy transformed the NFL and provided a universal model for organizational high-performance.",https://en.wikipedia.org/wiki/Special:Search?search=Vince%20Lombardi,male,"American, fierce and exhorting",thunderous and prophetic,North America,"Brooklyn, New York, USA",,,,,,,,,
906,Andrew Carnegie,Industrialist,1835,1919,"Andrew Carnegie was a Scottish-American industrialist who led the expansion of the American steel industry in the late 19th century. After selling Carnegie Steel, he became one of history's most significant philanthropists, establishing thousands of libraries and cultural institutions. His 'Gospel of Wealth' provided a primary ethical framework for the responsibility of the wealthy to society.",https://en.wikipedia.org/wiki/Special:Search?search=Andrew%20Carnegie,male,"Scottish-American, driven and philanthropic",blunt and forceful,Western Europe,"Dunfermline, Scotland",,,,,,,,,
907,John D. Rockefeller,Industrialist,1839,1937,"John D. Rockefeller was the founder of the Standard Oil Company and the wealthiest American in history. He revolutionized the petroleum industry through horizontal and vertical integration, creating a blueprint for the modern corporate monopoly. His later life was dedicated to large-scale philanthropy, fundamentally shaping modern medical research and education.",https://en.wikipedia.org/wiki/Special:Search?search=John%20D.%20Rockefeller,male,"American, austere and calculating",cold and commanding,North America,"Richford, New York, USA",,,,,,,,,
908,J.P. Morgan,Financier,1837,1913,"J. Pierpont Morgan was the preeminent financier of the Gilded Age, centralizing the American banking and railroad industries. He played a primary role in the formation of U.S. Steel and General Electric, and he personally intervened to stabilize the U.S. economy during the Panic of 1907. His influence established the power of the financial sector over the industrial landscape.",https://en.wikipedia.org/wiki/Special:Search?search=J.P.%20Morgan,male,"American, imperious and grand",imperious and proud,North America,"Hartford, Connecticut, USA",,,,,,,,,
909,Sam Walton,Entrepreneur,1918,1992,"Sam Walton was the founder of Walmart and Sam's Club, transforming the retail industry through supply chain innovation and 'everyday low prices.' His focus on rural markets and logistical efficiency turned a single store into the world's largest corporation. His leadership style and emphasis on customer service redefined the global consumer experience.",https://en.wikipedia.org/wiki/Special:Search?search=Sam%20Walton,male,"American Southern, folksy and shrewd",warm and persuasive,North America,"Kingfisher, Oklahoma, USA",,,,,,,,,
910,Ray Kroc,Entrepreneur,1902,1984,"Ray Kroc was the businessman who transformed a small California restaurant into the McDonald's global franchise empire. By standardizing the assembly-line production of food, he created the primary model for the modern fast-food industry. His vision of consistency and global reach fundamentally altered the way humanity eats and lives.",https://en.wikipedia.org/wiki/Special:Search?search=Ray%20Kroc,male,"American Midwestern, relentless and bold",blunt and forceful,North America,"Oak Park, Illinois, USA",,,,,,,,,
911,Enzo Ferrari,Entrepreneur,1898,1988,Enzo Ferrari was the founder of the Ferrari automobile marque and the Scuderia Ferrari racing team. His relentless pursuit of speed and mechanical perfection made Ferrari the primary symbol of luxury and performance in the automotive world. His influence on motorsport and the culture of racing established him as a legendary sovereign of the machine.,https://en.wikipedia.org/wiki/Special:Search?search=Enzo%20Ferrari,male,"Italian, fierce and exacting",imperious and proud,Southern Europe,"Modena, Italy",,,,,,,,,
912,Cornelius Vanderbilt,Industrialist,1794,1877,"Cornelius Vanderbilt, known as the Commodore, was a shipping and railroad tycoon who built the largest transportation empire in the 19th-century United States. He was a primary pioneer of the corporate structure, ruthlessly consolidating rail lines to improve efficiency and lower costs. His legacy includes the founding of Vanderbilt University and the birth of the American transit infrastructure.",https://en.wikipedia.org/wiki/Special:Search?search=Cornelius%20Vanderbilt,male,"American, ruthless and bluff",blunt and forceful,North America,"Staten Island, New York, USA",,,,,,,,,
913,Estée Lauder,Entrepreneur,1908,2004,Estée Lauder was an American entrepreneur who co-founded the global cosmetics empire that bears her name. She pioneered the 'gift with purchase' marketing technique and revolutionized the luxury beauty industry through personal selling and networking. Her business acumen and focus on product quality made her a primary icon of female entrepreneurship in the 20th century.,https://en.wikipedia.org/wiki/Special:Search?search=Est%C3%A9e%20Lauder,female,"American, elegant and driven",warm and persuasive,North America,"Queens, New York, USA",,,,,,,,,
914,Madam C.J. Walker,Entrepreneur,1867,1919,"Madam C.J. Walker was the first female self-made millionaire in America, building a cosmetics and hair care empire for African American women. Rising from poverty and racial oppression, she used her wealth to support social justice and educational causes. Her life is a primary example of economic sovereignty as a tool for community empowerment.",https://en.wikipedia.org/wiki/Special:Search?search=Madam%20C.J.%20Walker,female,"American Southern, pioneering and resolute",fierce and rallying,North America,"Delta, Louisiana, USA",,,,,,,,,
915,Akio Morita,Entrepreneur,1921,1999,"Akio Morita was the co-founder of Sony and a primary architect of Japan's post-war economic miracle. He led the development of iconic products like the Walkman and the Trinitron TV, making Sony a global synonym for technological innovation. his vision of 'global localization' redefined international business strategy for the digital age.",https://en.wikipedia.org/wiki/Special:Search?search=Akio%20Morita,male,"classical Japanese, visionary and refined",aphoristic and patient,East Asia,"Nagoya, Japan",,,,,,,,,
916,Soichiro Honda,Entrepreneur,1906,1991,"Soichiro Honda was the founder of the Honda Motor Company, rising from a humble mechanic to a global leader in automotive and motorcycle engineering. His commitment to innovation and racing was the primary catalyst for Honda's technical dominance. His philosophy of the 'power of dreams' remains the cornerstone of one of the world's most respected brands.",https://en.wikipedia.org/wiki/Special:Search?search=Soichiro%20Honda,male,"classical Japanese, inventive and bold",quick and restless,East Asia,"Hamamatsu, Japan",,,,,,,,,
917,Kiichiro Toyoda,Entrepreneur,1894,1952,"Kiichiro Toyoda was the founder of the Toyota Motor Corporation, transitioning his family's weaving business into an automotive giant. He pioneered the 'Just-in-Time' production system, which became the primary foundation for the Toyota Production System and modern lean manufacturing. His engineering vision established Japan as a global leader in industrial efficiency.",https://en.wikipedia.org/wiki/Special:Search?search=Kiichiro%20Toyoda,male,"classical Japanese, methodical and driven",grave and deliberate,East Asia,"Nagoya, Japan",,,,,,,,,
918,Ferdinand Porsche,Engineer,1875,1951,"Ferdinand Porsche was a brilliant automotive engineer who designed the Volkswagen Beetle and founded the Porsche car company. His work spanned the development of hybrid engines and high-performance racing cars, making him a primary figure in the history of mobility. His engineering legacy continues to define the pinnacle of German automotive performance.",https://en.wikipedia.org/wiki/Special:Search?search=Ferdinand%20Porsche,male,"Austrian-German, exacting and brilliant",cold and commanding,Central Europe,"Maffersdorf, Austria-Hungary",,,,,,,,,
919,Lee Byung-chul,Entrepreneur,1910,1987,"Lee Byung-chul was the founder of the Samsung Group, transforming a small trading company into a global leader in electronics and technology. His focus on talent, innovation, and long-term planning was the primary driver of South Korea's rapid industrialization. His legacy is the creation of a corporate entity that is central to the global digital economy.",https://en.wikipedia.org/wiki/Special:Search?search=Lee%20Byung-chul,male,"Korean, founding and resolute",grave and deliberate,East Asia,"Uiryeong, Korea",,,,,,,,,
920,Chung Ju-yung,Entrepreneur,1915,2001,"Chung Ju-yung was the founder of the Hyundai Group and a primary architect of the modern South Korean economy. Rising from extreme poverty, he built an empire that spanned construction, shipbuilding, and automobiles. His 'can-do' spirit and his role in major infrastructure projects turned him into a national hero and a symbol of Korean industrial might.",https://en.wikipedia.org/wiki/Special:Search?search=Chung%20Ju-yung,male,"Korean, indomitable and bold",blunt and forceful,East Asia,"Tongchon, Korea",,,,,,,,,
921,Ruth Handler,Entrepreneur,1916,2002,"Ruth Handler was the co-founder of Mattel and the creator of the Barbie doll, which became the most famous toy in history. She revolutionized the toy industry by marketing to children directly and introducing dolls with adult features for imaginative play. Her vision of Barbie as a symbol of female possibility made her a primary figure in 20th-century consumer culture.",https://en.wikipedia.org/wiki/Special:Search?search=Ruth%20Handler,female,"American, inventive and bold",quick and restless,North America,"Denver, Colorado, USA",,,,,,,,,
922,Phil Knight,Entrepreneur,1938,2026,"Phil Knight is the co-founder of Nike, Inc., transforming a small shoe distributor into the world's most powerful sports and fitness brand. Through innovative marketing and the recruitment of iconic athletes, he turned the athletic shoe into a primary cultural object. His leadership redefined the relationship between sports, branding, and global fashion.",https://en.wikipedia.org/wiki/Special:Search?search=Phil%20Knight,male,"American, intense and competitive",fierce and rallying,North America,"Portland, Oregon, USA",,,,,,,,,
923,Howard Schultz,Entrepreneur,1953,2026,"Howard Schultz is the former CEO of Starbucks, who transformed the company from a local coffee bean roaster into a global coffeehouse empire. He pioneered the concept of the 'third place' between home and work, redefining the modern cafe experience. His focus on corporate social responsibility and employee benefits made him a primary voice in 21st-century business leadership.",https://en.wikipedia.org/wiki/Special:Search?search=Howard%20Schultz,male,"American, earnest and driven",warm and persuasive,North America,"Brooklyn, New York, USA",,,,,,,,,
924,Larry Ellison,Entrepreneur,1944,2026,"Larry Ellison is the co-founder of Oracle Corporation, a primary architect of the database technology that fuels the modern internet and enterprise world. Known for his aggressive business style and his investment in cloud computing and biotechnology, he remains one of the wealthiest and most influential figures in Silicon Valley. His vision has fundamentally shaped the structure of modern data management.",https://en.wikipedia.org/wiki/Special:Search?search=Larry%20Ellison,male,"American, brash and combative",imperious and proud,North America,"New York City, USA",,,,,,,,,
925,Michael Dell,Entrepreneur,1965,2026,"Michael Dell is the founder of Dell Technologies, who revolutionized the personal computer industry with his 'direct-to-consumer' sales model. By allowing customers to customize their PCs and bypassing traditional retail, he initiated a primary shift in global supply chain efficiency. His leadership oversaw the largest tech merger in history, cementing his status as a titan of the digital age.",https://en.wikipedia.org/wiki/Special:Search?search=Michael%20Dell,male,"American Southern, plain and shrewd",aphoristic and patient,North America,"Houston, Texas, USA",,,,,,,,,
926,Muhammad Yunus,Entrepreneur,1940,2026,"Muhammad Yunus is a Bangladeshi social entrepreneur and banker who founded the Grameen Bank and pioneered the concepts of microcredit and microfinance. His work focused on providing small loans to the poor without requiring collateral, empowering millions of women and rural families. His efforts to alleviate poverty through social business earned him the Nobel Peace Prize.",https://en.wikipedia.org/wiki/Special:Search?search=Muhammad%20Yunus,male,"Bengali, gentle and visionary",warm and persuasive,South Asia,"Bathua, Bangladesh",,,,,,,,,
927,Levi Strauss,Entrepreneur,1829,1902,"Levi Strauss was a German-American businessman who founded the first company to manufacture blue jeans. By adding copper rivets to denim work trousers, he created a primary clothing staple that would eventually become a global symbol of American style and industrial durability. His brand remains one of the most recognized and enduring in the history of fashion.",https://en.wikipedia.org/wiki/Special:Search?search=Levi%20Strauss,male,"German-American, enterprising and plain",aphoristic and patient,Central Europe,"Buttenheim, Bavaria",,,,,,,,,
928,Milton Hershey,Entrepreneur,1857,1945,"Milton Hershey was the founder of the Hershey Chocolate Company and the primary architect of the industrial production of milk chocolate. He built an entire model town, Hershey, Pennsylvania, to support his employees and established the Milton Hershey School for orphans. His philanthropic legacy and his role in making chocolate affordable to all have made him a beloved figure in American history.",https://en.wikipedia.org/wiki/Special:Search?search=Milton%20Hershey,male,"American, generous and inventive",warm and persuasive,North America,"Derry Township, Pennsylvania, USA",,,,,,,,,
929,W.K. Kellogg,Entrepreneur,1860,1951,"W.K. Kellogg was the founder of the Kellogg Company and the inventor of the corn flake, which revolutionized the global breakfast habit. His focus on health, nutrition, and mass advertising made cereal a primary staple of the modern kitchen. His philanthropic foundation continues to support child health and education worldwide, cementing his status as a pioneer of industrial wellness.",https://en.wikipedia.org/wiki/Special:Search?search=W.K.%20Kellogg,male,"American Midwestern, plain and inventive",aphoristic and patient,North America,"Battle Creek, Michigan, USA",,,,,,,,,
930,Charles Goodyear,Inventor,1800,1860,"Charles Goodyear was an American self-taught chemist who developed vulcanized rubber, a breakthrough that enabled the material to withstand heat and cold. This discovery was the primary catalyst for the development of the modern tire, waterproof clothing, and thousands of industrial applications. While he died in poverty, his invention underpins the entire infrastructure of the modern automotive and chemical worlds.",https://en.wikipedia.org/wiki/Special:Search?search=Charles%20Goodyear,male,"American New England, dogged and obsessive",fierce and rallying,North America,"New Haven, Connecticut, USA",,,,,,,,,
931,George Eastman,Entrepreneur,1854,1932,"George Eastman was the founder of the Eastman Kodak Company and the inventor of roll film, which brought photography to the masses. His introduction of the Kodak camera turned a complex chemical process into a simple hobby for everyone. His massive philanthropy in music, medicine, and education established him as a primary architect of 20th-century cultural life.",https://en.wikipedia.org/wiki/Special:Search?search=George%20Eastman,male,"American, inventive and exacting",aphoristic and patient,North America,"Waterville, New York, USA",,,,,,,,,
932,Edwin Land,Entrepreneur,1909,1991,Edwin Land was an American scientist and inventor who co-founded the Polaroid Corporation and invented the instant camera. His work in light polarization and the Retinex theory of color vision made him one of the most prolific inventors in history. His focus on the intersection of art and science provided a primary inspiration for later tech visionaries like Steve Jobs.,https://en.wikipedia.org/wiki/Special:Search?search=Edwin%20Land,male,"American, brilliant and secretive",cold and commanding,North America,"Bridgeport, Connecticut, USA",,,,,,,,,
933,David Sarnoff,Entrepreneur,1891,1971,David Sarnoff was the leader of the Radio Corporation of America (RCA) and a primary architect of the global broadcasting industry. He oversaw the development of both radio and television networks and championed the development of color TV. His vision of electronic media as a tool for mass communication and national unity fundamentally shaped the 20th-century information landscape.,https://en.wikipedia.org/wiki/Special:Search?search=David%20Sarnoff,male,"American, visionary and commanding",imperious and proud,North America,"Uzlyany, Belarus / USA",,,,,,,,,
934,Rupert Murdoch,Entrepreneur,1931,2026,"Rupert Murdoch is an Australian-born American media mogul who built News Corp, one of the world's largest and most influential media conglomerates. By acquiring major newspapers and launching Fox News, he fundamentally altered the landscape of global journalism and political discourse. His leadership remains a primary and often controversial study in the power of media ownership.",https://en.wikipedia.org/wiki/Special:Search?search=Rupert%20Murdoch,male,"Australian-American, ruthless and shrewd",cold and commanding,Oceania,"Melbourne, Australia",,,,,,,,,
935,Ted Turner,Entrepreneur,1938,2026,"Ted Turner is an American media mogul who founded CNN, the first 24-hour cable news network. His innovation revolutionized the speed and reach of global news delivery, creating the concept of the 'live' international event. Beyond media, his massive philanthropy for the United Nations and environmental causes has made him a primary figure in global humanitarianism.",https://en.wikipedia.org/wiki/Special:Search?search=Ted%20Turner,male,"American Southern, brash and bold",bright and zealous,North America,"Cincinnati, Ohio, USA",,,,,,,,,
936,Sam Zell,Entrepreneur,1941,2023,"Sam Zell was an American billionaire businessman and real estate mogul often called the 'Grave Dancer' for his ability to find value in distressed assets. He pioneered the use of the Real Estate Investment Trust (REIT) structure, fundamentally changing how real estate is financed and traded. His contrarian investment style and blunt leadership made him a legendary figure in modern finance.",https://en.wikipedia.org/wiki/Special:Search?search=Sam%20Zell,male,"American, shrewd and contrarian",aphoristic and patient,North America,"Chicago, Illinois, USA",,,,,,,,,
937,Anna Wintour,Media,1949,2026,"Dame Anna Wintour is the long-serving Editor-in-Chief of Vogue and the primary arbiter of global fashion trends. Her leadership has transformed Vogue into a powerful cultural institution that bridges the gap between high art, commerce, and celebrity. Her influence on the careers of designers and the direction of the luxury industry has made her the most powerful woman in fashion history.",https://en.wikipedia.org/wiki/Special:Search?search=Anna%20Wintour,female,"English RP, glacial and exacting",cold and commanding,Western Europe,"London, England",,,,,,,,,
938,Giorgio Armani,Fashion,1934,2026,"Giorgio Armani is an Italian fashion designer whose minimalist and elegant style redefined the modern wardrobe, particularly through his deconstructed power suits. He was a primary pioneer of red-carpet dressing and global luxury branding. His status as a self-made billionaire and his complete control over his company make him a sovereign figure in the history of international style.",https://en.wikipedia.org/wiki/Special:Search?search=Giorgio%20Armani,male,"Italian, refined and understated",serene and unhurried,Southern Europe,"Piacenza, Italy",,,,,,,,,
939,Ralph Lauren,Fashion,1939,2026,"Ralph Lauren is an American fashion designer and entrepreneur who built a global lifestyle brand based on the aesthetic of the American elite. His Polo brand became a primary symbol of aspirational luxury, blending collegiate tradition with Western ruggedness. His ability to tell a consistent and immersive brand story has made him one of the most successful and influential figures in fashion history.",https://en.wikipedia.org/wiki/Special:Search?search=Ralph%20Lauren,male,"American, aspirational and polished",warm and persuasive,North America,"The Bronx, New York, USA",,,,,,,,,
940,Gianni Versace,Fashion,1946,1997,"Gianni Versace was an Italian fashion designer who blended high art with street culture and rock and roll, creating the 'supermodel' phenomenon. His bold and provocative designs redefined glamour and brought a new level of theatricality to the runway. His tragic death cemented his status as a legendary icon whose work continues to influence the visual language of fashion and pop culture.",https://en.wikipedia.org/wiki/Special:Search?search=Gianni%20Versace,male,"Italian, flamboyant and bold",luminous and exalted,Southern Europe,"Reggio Calabria, Italy",,,,,,,,,
941,Christian Dior,Fashion,1905,1957,"Christian Dior was a French fashion designer whose 'New Look' collection in 1947 revitalized the French fashion industry after World War II. His emphasis on feminine silhouettes and luxury provided a primary sense of optimism and beauty to a recovering world. His legacy is the establishment of one of the world's most prestigious fashion houses, synonymous with elegance and haute couture.",https://en.wikipedia.org/wiki/Special:Search?search=Christian%20Dior,male,"French, elegant and exacting",serene and unhurried,Western Europe,"Granville, France",,,,,,,,,
942,Yves Saint Laurent,Fashion,1936,2008,"Yves Saint Laurent was a French fashion designer who is credited with introducing the tuxedo for women and popularizing ready-to-wear as a primary art form. His work often explored the boundaries of gender and social roles, bringing a revolutionary and modern spirit to the runway. He is regarded as one of the greatest and most influential designers of the 20th century.",https://en.wikipedia.org/wiki/Special:Search?search=Yves%20Saint%20Laurent,male,"French-Algerian, elegant and tormented",melancholy and reflective,North Africa,"Oran, Algeria",,,,,,,,,
943,Cristóbal Balenciaga,Fashion,1895,1972,"Cristóbal Balenciaga was a Spanish fashion designer often called the 'master of us all' by his peers, including Christian Dior. His architectural and innovative designs pushed the boundaries of fabric and form, creating silhouettes that were decades ahead of their time. His uncompromising commitment to technique and his reclusive nature made him a legendary and sovereign figure in high fashion.",https://en.wikipedia.org/wiki/Special:Search?search=Crist%C3%B3bal%20Balenciaga,male,"Spanish-Basque, austere and masterful",grave and deliberate,Southwestern Europe,"Getaria, Basque Country",,,,,,,,,
944,Miuccia Prada,Fashion,1949,2026,"Miuccia Prada is an Italian fashion designer and billionaire who transformed her family's leather goods business into a global luxury powerhouse. Known for her intellectual and unconventional approach to design, she pioneered the use of industrial materials like nylon in high fashion. She is regarded as a primary influencer of modern aesthetics, constantly challenging the definitions of luxury and taste.",https://en.wikipedia.org/wiki/Special:Search?search=Miuccia%20Prada,female,"Italian, intellectual and subversive",ironic and probing,Southern Europe,"Milan, Italy",,,,,,,,,
945,Guccio Gucci,Fashion,1881,1953,"Guccio Gucci was the founder of the Gucci fashion house, inspired by the luxury luggage he saw as a porter at the Savoy Hotel. He established the primary symbols of the brand, including the double-G logo and the horsebit, which became icons of Italian craftsmanship and high-status style. His legacy is the creation of a global brand that remains at the center of the luxury industry.",https://en.wikipedia.org/wiki/Special:Search?search=Guccio%20Gucci,male,"Italian, founding and proud",imperious and proud,Southern Europe,"Florence, Italy",,,,,,,,,
946,Louis Vuitton,Fashion,1821,1892,"Louis Vuitton was a French box-maker and packer who founded the luxury luggage brand that is now the centerpiece of LVMH. His invention of the flat-topped, stackable trunk was a primary innovation during the age of steam travel, providing both durability and style. His focus on craftsmanship and material innovation established the standard for the global luxury travel goods market.",https://en.wikipedia.org/wiki/Special:Search?search=Louis%20Vuitton,male,"French, exacting and aspirational",grave and deliberate,Western Europe,"Jura, France",,,,,,,,,
947,Thierry Hermès,Fashion,1801,1878,"Thierry Hermès was the founder of Hermès, which began as a workshop providing high-quality harnesses and bridles to the European elite. His commitment to the 'saddle stitch' and artisanal perfection laid the primary foundation for what would become the world's most exclusive luxury brand. His legacy is the preservation of traditional hand-craftsmanship in an era of mass production.",https://en.wikipedia.org/wiki/Special:Search?search=Thierry%20Herm%C3%A8s,male,"French, refined and exacting",serene and unhurried,Western Europe,Krefeld (French),,,,,,,,,
